Name,Price,Reviews,Weight,Class_info,Rating,Grocery,Sports-Nutrition
"EFX Sports, Karbolyn Fuel, Blue Razz Watermelon, 4.3 lbs (1950 g)",75.36,231,1950,Sports-Nutrition,4.7,0,1
"Natural Factors, L-Carnitine, 500 mg, 60 Vegetarian Capsules",16.93,45,0.5,Sports-Nutrition,4.9,0,1
"JNX Sports, The Shadow, Pre-Workout, Green Apple, 9.5 oz (270 g)",42.95,56,270,Sports-Nutrition,4.6,0,1
"Sierra Fit, Keto BHB Powder, Beta-Hydroxybutyrate, Mixed Berry Lemonade, 5.55 oz (158 g)",30.15,364,158,Sports-Nutrition,3.8,0,1
"ALLMAX Nutrition, Classic AllWhey, 100% Whey Protein, Chocolate Peanut Butter, 5 lbs (2.27 kg)",75.36,477,2270,Sports-Nutrition,4.4,0,1
"Fiber One, Cheesecake Bar, Strawberry Cheesecake, 5 Bars, 1.35 oz (38 g) Each",7.57,35,38,Sports-Nutrition,4.6,0,1
"Jarrow Formulas, L-Carnitine 500, 500 mg, 100 Veggie Caps",43.06,390,0.5,Sports-Nutrition,4.5,0,1
"Muscletech, 100% Mass Gainer, Vanilla Milkshake, 5.15 lbs (2.33 kg)",43.39,18,2330,Sports-Nutrition,4.4,0,1
"EVLution Nutrition, 100% Whey Protein, Vanilla Ice Cream, 5 lb (2.268 kg)",70.83,186,2268,Sports-Nutrition,4.6,0,1
"Clif Bar, Builder's Protein Bar, Cookies N' Cream, 12 Bars, 2.40 oz (68 g) Each",39.64,137,68,Sports-Nutrition,4.2,0,1
"Source Naturals, L-Citrulline, 500 mg, 120 Capsules",26.84,79,0.5,Sports-Nutrition,4.7,0,1
"Naturade, Total Soy, Meal Replacement, Bavarian Chocolate, 17.88 oz (507 g)",29.38,399,507,Sports-Nutrition,4.3,0,1
"Trace Minerals Research, Electrolyte Stamina PowerPak, Lemon Lime, 30 Packets, 0.17 oz (4.9 g) Each",20.34,159,4.9,Sports-Nutrition,4.4,0,1
"BNRG, Power Crunch Protein Energy Bar, Key Lime Pie, 12 Bars, 1.4 oz (40 g) Each",31,71,40,Sports-Nutrition,4.3,0,1
"Six Star, Pre-Workout Explosion, Icy Rocket Freeze, 7.41 oz (210 g)",22.57,160,210,Sports-Nutrition,4.6,0,1
"Sports Research, Sweet Sweat Workout Enchancer, Coconut, 6.4 oz (182 g)",33.15,358,182,Sports-Nutrition,4.5,0,1
"Dr. Axe / Ancient Nutrition, Bone Broth Protein, Vanilla, 17.4 oz (492 g)",60.24,187,492,Sports-Nutrition,4.4,0,1
"Sports Research, Vitamin C, 1,000 mg, 240 Veggie Capsules",29.52,89,0,Sports-Nutrition,4.6,0,1
"BSN, Syntha-6, Ultra Premium Protein Matrix, Banana, 5 lb (2.27 kg)",94.68,272,2270,Sports-Nutrition,4.6,0,1
"ALLMAX Nutrition, CLA95, 1,000 mg, 150 Softgels",42.03,225,0,Sports-Nutrition,4.3,0,1
"Optimum Nutrition, ESSENTIAL AMIN.O. ENERGY, Concord Grape, 9.5 oz (270 g)",44.61,412,270,Sports-Nutrition,4.7,0,1
"EVLution Nutrition, PumpMode, Non-Stimulant Pump Accelerator, Furious Grape, 6.14 oz (174 g)",33.92,153,174,Sports-Nutrition,4.5,0,1
"Sprout Living, Epic Protein, Organic Plant Protein + Superfoods, Vanilla Lucuma, 1 lb (455 g)",42.14,111,455,Sports-Nutrition,4.5,0,1
"Liquid I.V., Hydration Multiplier + Immune Support Drink Mix, Tangerine, 10 Individual Stick Packs, 0.56 oz (16 g) Each",32.04,7,16,Sports-Nutrition,5,0,1
"Labrada Nutrition, 100% Whey Protein, Chocolate, 4.13 lbs (1875 g)",66.38,129,1875,Sports-Nutrition,4.6,0,1
"Solaray, Fermented Beet, 500 mg, 100 VegCaps",23.1,87,0.5,Sports-Nutrition,4.8,0,1
"Now Foods, Sports, L-Ornithine Powder, 8 oz (227 g)",42.96,155,227,Sports-Nutrition,4.6,0,1
"Solgar, L-Carnitine, Natural Lemon, 1,500 mg, 16 fl oz (473 ml)",38.42,501,0.5,Sports-Nutrition,4.7,0,1
"Clif Bar, Builder's Protein Bar, Chocolate, 12 Bars, 2.40 oz (68 g) Each",39.2,141,68,Sports-Nutrition,4.2,0,1
"RXBAR, Protein Bar, Peanut Butter Chocolate, 12 Bars, 1.83 oz (52 g) Each",44.02,81,52,Sports-Nutrition,4.2,0,1
"VeganSmart, All-In-One Nutritional Shake, Vanilla, 1.42 lbs (645 g)",40.36,127,645,Sports-Nutrition,4.4,0,1
"BPI Sports, CLA + Carnitine, Snow Cone , 10.58 oz (300 g)",36.18,199,300,Sports-Nutrition,4.4,0,1
"EFX Sports, Kre-Alkalyn Powder, Pre & Post-Workout , 100 g",25.61,95,100,Sports-Nutrition,4.6,0,1
"GNC, Pro Performance, Beta-Alanine, 3200 mg, 120 Tablets",33.15,27,3.2,Sports-Nutrition,4.6,0,1
"ZonePerfect, MACROS Bars, Chocolatey Cereal, 5 Bars, 1.76 oz (50 g) Each",13.51,2,50,Sports-Nutrition,4.5,0,1
"Solgar, L-Glutamine, 500 mg, 250 Vegetable Capsules",42.49,121,0.5,Sports-Nutrition,4.9,0,1
"Muscletech, 100% Mass Gainer, Chocolate Fudge Brownie, 5.15 lbs (2.33 kg)",43.3,49,2330,Sports-Nutrition,4.7,0,1
"Larabar, The Original Fruit & Nut Food Bar, Apple Pie, 16 Bars, 1.6 oz (45 g) Each",38.9,266,45,Sports-Nutrition,4.2,0,1
"Nature's Plus, KETOslim, High Protein Bar, Chocolate Almond Crunch, 12 Bars, 2.1 oz (60 g) Each",53.57,271,60,Sports-Nutrition,4.1,0,1
"Clif Bar, Energy Bar, Blueberry Crisp, 12 Bars, 2.40 oz (68 g) Each",30.14,147,68,Sports-Nutrition,4.5,0,1
"NutraBio Labs, PRE-Workout, Strawberry Lemon Bomb,  1.31 lb (596 g)",60.29,62,596,Sports-Nutrition,4.3,0,1
"ProSupps, L-Carnitine 3000, Dragonfruit, 3,000 mg, 16 fl oz (473 ml)",31.64,89,0,Sports-Nutrition,4.8,0,1
"ALLMAX Nutrition, IMPACT Igniter, Pre-Workout, Pineapple Mango, 11.6 oz (328 g)",52.75,83,328,Sports-Nutrition,4.1,0,1
"JYM Supplement Science, BCAAs + Recovery Matrix, Blue Artic Freeze, 22 oz (630 g)",57.27,52,630,Sports-Nutrition,4.5,0,1
"Grenade, Carb Killa, High Protein Bar, Salted Caramel, 12 Bars, 2.12 oz (60 g) Each",50.17,58,60,Sports-Nutrition,4.7,0,1
"Sprout Living, Simple Flax Seed Protein, Unflavored, 1 lb (454 g)",45.15,14,454,Sports-Nutrition,4.6,0,1
"Atkins, Snack, Protein Cookies, Chocolate Chip, 4 Cookies, 1.38 oz (39 g) Each",12.73,103,39,Sports-Nutrition,4.3,0,1
"Nature's Plus, Spiru-Tein, High Protein Energy Meal, Unsweetened, Simply Natural Original Vanilla, 1.63 lbs (740 g)",55.33,70,740,Sports-Nutrition,4.3,0,1
"Trace Minerals Research, Electrolyte Stamina PowerPak, Raspberry, 30 Packets, 0.18 oz (5.1 g) Each",20.34,76,5.1,Sports-Nutrition,4.7,0,1
"Clif Bar, Bloks Energy Chews, Mountain Berry Flavor , 18 Packets, 2.12 oz (60 g) Each",66.6,61,60,Sports-Nutrition,4.9,0,1
"RXBAR, Protein Bar, Blueberry, 12 Bars, 1.83 oz (52 g) Each",44.02,88,52,Sports-Nutrition,4.4,0,1
"Grenade, Carb Killa, High Protein Bar, Chocolate Chip Cookie Dough, 12 Bars, 2.12 oz (60 g) Each",47.35,155,60,Sports-Nutrition,4.4,0,1
"Vega,  Sport Performance, Protein Powder, Chocolate, 29.5 oz (837 g)",80.51,782,837,Sports-Nutrition,4,0,1
"MusclePharm, Essentials, BCAA, Watermelon, 0.48 lbs (216 g)",29.99,488,216,Sports-Nutrition,4.4,0,1
"EVLution Nutrition, Melatonin, 5 mg, 100 Tablets",10.15,127,0.005,Sports-Nutrition,4.8,0,1
"BSN, Protein Crisp, Mint Mint Chocolate Chocolate Chip, 12 Bars, 2.01 oz (57 g) Each",48.44,102,57,Sports-Nutrition,4.4,0,1
"Bluebonnet Nutrition, Whey Protein Isolate, French Vanilla, 2 lbs (924 g)",66.67,147,924,Sports-Nutrition,4.6,0,1
"Biochem, 100% Whey Isolate Protein, Natural, 12.3 oz (350 g)",32.55,385,350,Sports-Nutrition,4.5,0,1
"Lenny & Larry's, The COMPLETE Cookie, White Chocolaty Macadamia, 12 Cookies, 4 oz (113 g) Each",41.99,274,113,Sports-Nutrition,4.3,0,1
"Cellucor, C4 Original Explosive, Pre-Workout, Cherry Limeade, 6.88 oz (195 g)",45.21,63,195,Sports-Nutrition,4.7,0,1
"BPI Sports, Best BCAA. Fruit Punch, 1.32 lbs (600 g)",48.24,189,600,Sports-Nutrition,4.5,0,1
"JNX Sports, The Ripper, Fat Burner, Watermelon Candy, 5.3 oz (150 g)",42.2,101,150,Sports-Nutrition,4.3,0,1
"Muscletech, Nitro Tech, Whey Isolate + Lean Musclebuilder, Cookies and Cream, 3.97 lbs (1.80 kg)",82.9,1165,1800,Sports-Nutrition,4.5,0,1
"Kaged Muscle, Citrulline, Unflavored, 7.05 oz (200 g)",28.63,163,200,Sports-Nutrition,4.5,0,1
"Xtend, Ripped, 7G BCAAs, Blueberry Lemonade, 1.09 lbs (495 g)",57.27,82,495,Sports-Nutrition,4.3,0,1
"Mason Natural, L-Arginine, 500 mg, 60 Capsules",8.8,4,0.5,Sports-Nutrition,4.8,0,1
"Muscletech, Elite Series, 100% Whey Protein Plus, Triple Chocolate, 2 lbs ( 907 g)",31.87,157,907,Sports-Nutrition,4.5,0,1
"BSN, Syntha-6, Protein Powder Drink Mix, Cookies and Cream, 5.0 lbs (2.27 kg)",94.68,332,2270,Sports-Nutrition,4.7,0,1
"Solgar, L-Carnitine, Free Form, 500 mg, 60 Tablets",38.42,230,0.5,Sports-Nutrition,4.7,0,1
"Larabar, The Original Fruit & Nut Food Bar, Chocolate Chip Brownie, 16 Bars, 1.6 oz (45 g) Each",38.9,143,45,Sports-Nutrition,4.1,0,1
"NutriBiotic, Raw Rice Protein, Plain , 1 lb. 5 oz (600 g)",28.25,245,600,Sports-Nutrition,4.2,0,1
"Vega, Sport Protein Powder, Vanilla, 29.2 oz (828 g)",80.51,636,828,Sports-Nutrition,4.1,0,1
"Muscletech, Elite Series, 100% Whey Protein Plus, Triple Chocolate, 2 lbs ( 907 g)",31.87,157,907,Sports-Nutrition,4.5,0,1
"BSN, Syntha-6, Protein Powder Drink Mix, Cookies and Cream, 5.0 lbs (2.27 kg)",94.68,332,2270,Sports-Nutrition,4.7,0,1
"Solgar, L-Carnitine, Free Form, 500 mg, 60 Tablets",38.42,230,0.5,Sports-Nutrition,4.7,0,1
"Larabar, The Original Fruit & Nut Food Bar, Chocolate Chip Brownie, 16 Bars, 1.6 oz (45 g) Each",38.9,143,45,Sports-Nutrition,4.1,0,1
"NutriBiotic, Raw Rice Protein, Plain , 1 lb. 5 oz (600 g)",28.25,245,600,Sports-Nutrition,4.2,0,1
"Vega, Sport Protein Powder, Vanilla, 29.2 oz (828 g)",80.51,636,828,Sports-Nutrition,4.1,0,1
"Rise Bar, THE SIMPLEST PROTEIN BAR, Chocolatey Coconut, 12 Bars, 2.1 oz (60 g) Each",38.33,118,60,Sports-Nutrition,4.2,0,1
"Primaforce, Caffeine, 200 mg, 90 Tablets",9.26,203,0.2,Sports-Nutrition,4.4,0,1
"MRM, DRIVEN, Pre-Workout Boost, Strawberry Kiwi, 12.3 oz (350 g)",25.61,193,350,Sports-Nutrition,4.3,0,1
"Natural Factors, Micronized L-Glutamine, 1,000 mg, 180 Vegetarian Capsules",20.47,59,0,Sports-Nutrition,4.6,0,1
"RAPIDFIRE, Turbo Creamer, French Vanilla Flavor, 8.8 oz (250 g)",21.69,119,250,Sports-Nutrition,4.2,0,1
"Xtend, The Original 7G BCAA, Freedom Ice, 14.8 oz (420 g)",44.84,85,420,Sports-Nutrition,4.2,0,1
"Dr. Axe / Ancient Nutrition, Bone Broth Protein, Chocolate, 2.22 lbs (1008 g)",115.27,200,1008,Sports-Nutrition,4.3,0,1
"MRM, Reload BCAA+G , Post-Workout Recovery, Lemonade, 29.6 oz (840 g)",48.45,230,840,Sports-Nutrition,4.4,0,1
"NutriBiotic, Raw Organic Rice Protein, Plain, 3 lbs (1.36 kg)",60.74,215,1360,Sports-Nutrition,4.3,0,1
"Now Foods, Sports, MCT Powder with Whey Protein, Salted Caramel, 1 lb (454 g)",30.14,42,454,Sports-Nutrition,4.3,0,1
"Garden of Life, RAW Protein & Greens, Organic Plant Formula, Lightly Sweet, 22.92 oz (650 g)",51.95,108,650,Sports-Nutrition,4.6,0,1
"Garden of Life, Organic Whey Protein Grass-Fed, Strawberry, 13.75 oz (390 g)",44.37,100,390,Sports-Nutrition,4.4,0,1
"Quest Nutrition, Protein Powder, Chocolate Milkshake, 1.6 lb (726 g)",51.75,98,726,Sports-Nutrition,4.5,0,1
"PEScience, Select Protein, Amazing Cake Pop, 1.9 lbs (850.5 g)",52.75,54,850.5,Sports-Nutrition,4.7,0,1
"PB2 Foods, Almond Protein with Madagascar Vanilla, 16 oz (454 g)",39.18,112,454,Sports-Nutrition,4.6,0,1
"Onnit, Total Nitric Oxide, Harvest Fruit Flavor, 8.32 oz (236 g)",60.29,23,236,Sports-Nutrition,4.4,0,1
"Clif Bar, Energy Bar, Chocolate Chunk with Sea Salt, 12 Bars, 2.40 oz (68 g) Each",30.18,105,68,Sports-Nutrition,4.6,0,1
"Sports Research, CLA 1250, Max Potency, 1,250 mg, 90 Softgels",22.36,899,0.25,Sports-Nutrition,4.6,0,1
"MRM, DRIVEN, Pre-Workout Boost, Mixed Berries, 12.3 oz (350 g)",27.12,220,350,Sports-Nutrition,4.1,0,1
"Essential Living Foods, Organic Supergreens Protein Smoothie, 6 oz (170 g)",12.02,3,170,Sports-Nutrition,4.7,0,1
"JYM Supplement Science, Pre JYM, High Performance Pre-Workout, Grape Candy, 1.65 lbs (750 g)",73.86,27,750,Sports-Nutrition,4.9,0,1
"ZonePerfect, MACROS Bars, Cinnamon Toast Cereal, 5 Bars, 1.76 oz (50 g) Each",13.51,3,50,Sports-Nutrition,3.7,0,1
"EVLution Nutrition, Glutamine5000, Unflavored, 5,000 mg, 10.58 oz (300 g)",25.43,207,0,Sports-Nutrition,4.6,0,1
"Bob's Red Mill, Hemp Protein Powder, 16 oz (453 g)",17.83,242,453,Sports-Nutrition,4.5,0,1
"Cellucor, C4 Original Explosive, Pre-Workout, Strawberry Margarita, 13.8 oz (390 g)",75.36,138,390,Sports-Nutrition,4.6,0,1
"KOS, Organic Beet Root Powder, 12.7 oz (360 g)",34.66,57,360,Sports-Nutrition,4.6,0,1
"Natural Factors, Micronized L-Glutamine, 500 mg, 90 Vegetarian Capsules",9.18,33,0.5,Sports-Nutrition,4.7,0,1
"GAT, Flexx EAAs + Hydration, Blue Razz, 12.69 oz (360 g)",45.21,92,360,Sports-Nutrition,4.6,0,1
"MRM, Veggie Protein with Superfoods, Vanilla, 1.26 lb (570 g)",27.12,155,570,Sports-Nutrition,4.3,0,1
"Solgar, Whey To Go, Whey Protein Powder, Vanilla, 33 oz (936 g)",58.8,403,936,Sports-Nutrition,4.4,0,1
"Frontier Natural Products, Organic Powdered Beet, 16 oz (453 g)",31.75,150,453,Sports-Nutrition,4.5,0,1
"Muscletech, Amino Build, Tropical Twist, 21.64 oz (614 g)",40.51,46,614,Sports-Nutrition,4.8,0,1
"Muscletech, NitroTech, 100% ISO Whey, Vanilla, 1.81 lbs (820 g)",40.34,53,820,Sports-Nutrition,4,0,1
"GAT, Flexx EAAs + Hydration, Blue Razz, 12.69 oz (360 g)",45.21,92,360,Sports-Nutrition,4.6,0,1
"MRM, Veggie Protein with Superfoods, Vanilla, 1.26 lb (570 g)",27.12,155,570,Sports-Nutrition,4.3,0,1
"Solgar, Whey To Go, Whey Protein Powder, Vanilla, 33 oz (936 g)",58.8,403,936,Sports-Nutrition,4.4,0,1
"Frontier Natural Products, Organic Powdered Beet, 16 oz (453 g)",31.75,150,453,Sports-Nutrition,4.5,0,1
"Muscletech, Amino Build, Tropical Twist, 21.64 oz (614 g)",40.51,46,614,Sports-Nutrition,4.8,0,1
"Muscletech, NitroTech, 100% ISO Whey, Vanilla, 1.81 lbs (820 g)",40.34,53,820,Sports-Nutrition,4,0,1
"California Gold Nutrition, Creatine Monohydrate, Unflavored, 16 oz (454 g)",24.12,1175,454,Sports-Nutrition,4.7,0,1
"Biochem, 100% Whey Isolate Protein, Vanilla, 30.2 oz (857 g)",54.26,2648,857,Sports-Nutrition,3.9,0,1
"Natural Factors, Whey Factors, Grass Fed Whey Protein, Natural French Vanilla Flavor, 2 lb (907 g)",49.39,236,907,Sports-Nutrition,4.5,0,1
"BNRG, Power Crunch Protein Crisp Bar, Choklat, Dark Chocolate, 12 Bars, 1.5 oz (43 g) Each",31,292,43,Sports-Nutrition,4.5,0,1
"Orgain, Organic Plant-Based Protein Bar, Peanut Butter, 12 Bars, 1.41 oz (40 g) Each",32.43,134,40,Sports-Nutrition,4.3,0,1
"Xtend, The Original 7G BCAA, Strawberry Kiwi Splash, 2.78 lb (1.26 kg)",90.44,703,1260,Sports-Nutrition,4.6,0,1
"Natural Factors, Micronized L-Glutamine, 1,000 mg, 90 Vegetarian Capsules",11.29,19,0,Sports-Nutrition,4.8,0,1
"JNX Sports, The Ripper, Fat Burner, Pixie Sticks, 5.3 oz (150 g)",42.2,44,150,Sports-Nutrition,4.2,0,1
"JNX Sports, The Shadow, Pre-Workout, Fruit Punch,  9.5 oz (270 g)",42.95,72,270,Sports-Nutrition,4.9,0,1
"JNX Sports, The Curse, Pre-Workout, Blue Raspberry, 8.8 oz (250 g)",42.95,121,250,Sports-Nutrition,4.7,0,1
"Nature's Plus, BHB Keto Living, Berry Lemonade, 7.4 oz (210 g)",46.62,35,210,Sports-Nutrition,4,0,1
"MRM, Organic Pre-Workout, Island Fusion, 8.5 oz (240 g)",27.12,80,240,Sports-Nutrition,4.5,0,1
"ALLMAX Nutrition, Gold AllWhey, Premium Whey Protein, Cookies & Cream, 5 lbs (2.27 kg)",90.44,374,2270,Sports-Nutrition,4.4,0,1
"Dr. Axe / Ancient Nutrition, Bone Broth Protein, Vanilla, 2.17 lbs (986 g)",115.3,187,986,Sports-Nutrition,4.4,0,1
"Force Factor, Total Beets, Healthy Energy + Antioxidants, Acai Berry, 325 mg, 60 Chews",27.11,8,0.325,Sports-Nutrition,5,0,1
"No Cow, Protein Bar,  Chocolate Chip Cookie Dough, 12 Bars, 2.12 oz (60 g) Each",42.2,74,60,Sports-Nutrition,3.9,0,1
"Optimum Nutrition, Gold Standard 100% Casein, Cookies and Cream, 2 lbs (909 g)",75.24,229,909,Sports-Nutrition,4.4,0,1
"Dymatize Nutrition, Elite Casein, Smooth Vanilla, 4 lb (1.8 kg)",96.04,174,1800,Sports-Nutrition,4.7,0,1
"Garden of Life, Dr. Formulated Keto Meal Balanced Shake, Chocolate, 1.54 lbs (700 g)",77.93,86,700,Sports-Nutrition,4.4,0,1
"BSN, AminoX, Endurance & Recovery, Watermelon, 2.24 lb (1.02 kg)",85.69,592,1020,Sports-Nutrition,4.6,0,1
"MRM, Whey Protein, 2 Billion Probiotics, Vanilla, 2.03 lb (923 g)",45.21,241,923,Sports-Nutrition,4.7,0,1
"Nature's Plus, Spiru-Tein, High Protein Energy Meal, Chocolate, 2.1 lbs. (952 g)",55.33,150,952,Sports-Nutrition,4.4,0,1
"Vega,  Sport Performance, Protein Powder, Berry, 28.3 oz (801 g)",80.51,442,801,Sports-Nutrition,4,0,1
"VeganSmart, All-In-One Nutritional Shake, Chocolate, 1.51 lbs (690 g)",40.54,126,690,Sports-Nutrition,4.1,0,1
"ALLMAX Nutrition, Isoflex, Pure Whey Protein Isolate (WPI Ion-Charged Particle Filtration), Chocolate Peanut Butter, 5 lbs (2.27 kg)",128.13,126,2270,Sports-Nutrition,4.6,0,1
"ALLMAX Nutrition, AllWhey Gold, 100% Whey Protein + Premium Whey Protein Isolate, French Vanilla, 5 lbs. (2.27 kg)",90.44,204,2270,Sports-Nutrition,4.6,0,1
"PEScience, Select Protein, Frosted Chocolate Cupcake, 31.9 oz (905 g)",52.75,27,905,Sports-Nutrition,4.8,0,1
"PEScience, Select Protein, Amazing Snickerdoodle, 29.5 oz (837 g)",52.75,44,837,Sports-Nutrition,4.4,0,1
"Sunwarrior, Clean Greens and Protein, Chocolate,  6.17 oz (175 g)",15,39,175,Sports-Nutrition,4.2,0,1
"Sunwarrior, Collagen Building Protein Peptides with Hyaluronic Acid and Biotin, Salted Caramel, 17.6 oz (500 g)",52.69,132,500,Sports-Nutrition,4.4,0,1
"Country Life, L-Arginine & L-Ornithine Hydrochloride Caps, 1,000 mg, 180 Vegetarian Capsules",52.51,63,0,Sports-Nutrition,4.5,0,1
"MRM, Reload BCAA+G, Post-Workout Recovery, Watermelon, 29.6 oz (840 g)",48.45,239,840,Sports-Nutrition,4.2,0,1
"MRM, Veggie Elite, Performance Protein, Vanilla Bean, 2.2 lb (1,020 g)",47.93,261,20,Sports-Nutrition,4.4,0,1
"Sunwarrior, Classic Plus Protein, Organic Plant Based, Chocolate, 13.2 oz (375 g)",32.55,320,375,Sports-Nutrition,4.3,0,1
"Lenny & Larry's, KETO COOKIE, Chocolate Chip, 12 Cookies, 1.6 oz (45 g) Each",40.24,515,45,Sports-Nutrition,3.9,0,1
"Now Foods, L-Arginine, 700 mg, 180 Veg Capsules",23.26,61,0.7,Sports-Nutrition,4.6,0,1
"Sunwarrior, Clean Greens and Protein, Chocolate,  6.17 oz (175 g)",15,39,175,Sports-Nutrition,4.2,0,1
"Sunwarrior, Collagen Building Protein Peptides with Hyaluronic Acid and Biotin, Salted Caramel, 17.6 oz (500 g)",52.69,132,500,Sports-Nutrition,4.4,0,1
"PEScience, Select Protein, Frosted Chocolate Cupcake, 31.9 oz (905 g)",52.75,27,905,Sports-Nutrition,4.8,0,1
"PEScience, Select Protein, Amazing Snickerdoodle, 29.5 oz (837 g)",52.75,44,837,Sports-Nutrition,4.4,0,1
"EVLution Nutrition, ENGN Shred, Pre-Workout Engine Shred, Blue Raz, 8.1 oz (231 g)",59.35,88,231,Sports-Nutrition,4.4,0,1
"Quest Nutrition, Protein Cookie, Snickerdoodle, 12 Cookies, 2.04 oz (58 g) Each",41.36,54,58,Sports-Nutrition,4.3,0,1
"Thorne Research, MediClear-SGS, Chocolate, 2.39 lb (1,082 g)",132.7,54,82,Sports-Nutrition,4.6,0,1
"Isopure, Zero Carb, Protein Powder, Creamy Vanilla, 3 lbs (1.36 kg)",95.11,554,1360,Sports-Nutrition,4.4,0,1
"Universal Nutrition, Animal Cuts Powder, Orange Mango, 9.3 oz (265 g)",68.94,10,265,Sports-Nutrition,4.9,0,1
"Natural Factors, Whey Factors, Grass Fed Whey Protein, Unflavored, 12 oz (340 g)",22.58,224,340,Sports-Nutrition,4.5,0,1
"Eclectic Institute, Raw Fresh Freeze-Dried, Beet Juice POWder, 3.2 oz (90 g)",18.5,261,90,Sports-Nutrition,4.4,0,1
"Gaspari Nutrition, SuperPump Max, Blue Raspberry , 1.41 lbs (640 g)",58.78,140,640,Sports-Nutrition,4.3,0,1
"Sports Research, Gelatin Powder, Unflavored, 16 oz (454 g)",29.49,100,454,Sports-Nutrition,4.6,0,1
"Cellucor, Alpha Amino, Performance BCAAs, Watermelon, 13.4 oz (381 g)",37.67,71,381,Sports-Nutrition,4.3,0,1
"Muscletech, Nitro Tech Ripped, Ultimate Protein + Weight Loss Formula, French Vanilla Swirl, 4 lbs (1.81 kg)",90.44,445,1810,Sports-Nutrition,4.6,0,1
"ALLMAX Nutrition, Isoflex, Pure Whey Protein Isolate, Chocolate Peanut Butter, 2 lbs (907 g)",60.29,81,907,Sports-Nutrition,4.6,0,1
"Zint, Beef Gelatin, Pure Protein, 32 oz (907 g)",54.26,356,907,Sports-Nutrition,4.7,0,1
"Dr. Axe / Ancient Nutrition, Multi Collagen Protein, Cold Brew, 1.09 lb (496 g)",60.24,71,496,Sports-Nutrition,4.5,0,1
"Dr. Axe / Ancient Nutrition, Bone Broth Collagen, Vanilla, 1.1 lbs (519 g)",60.24,123,519,Sports-Nutrition,4.1,0,1
"JYM Supplement Science, Ultra-Premium Protein Blend, Rocky Road, 4.2 lb (1,915 g)",85.74,77,915,Sports-Nutrition,4.8,0,1
"Natural Factors, Micronized L-Glutamine, Powder, 5,000 mg, 16 oz (454 g)",26.81,44,0,Sports-Nutrition,4.8,0,1
"Universal Nutrition, Animal Fury, Green Apple, 495.9 g",53.26,321,495.9,Sports-Nutrition,4.5,0,1
"EVLution Nutrition, FiberMode, Fiber + Probiotic, Unflavored, 6.98 oz (198 g)",22.03,65,198,Sports-Nutrition,4.6,0,1
"ALLMAX Nutrition, KetoCuts, Ketogenic Energy Drink, Blue Raspberry, 8.47 oz (240 g)",42.39,88,240,Sports-Nutrition,4.5,0,1
"Dr. Mercola, Organic Miracle Whey Protein Powder, Original, 13.5 oz (382.5 g)",65.69,48,382.5,Sports-Nutrition,4.6,0,1
"Orgain, Organic Plant-Based Protein Bar, S'mores, 12 Bars, 1.41 oz (40 g) Each",32.43,80,40,Sports-Nutrition,3.9,0,1
"Cellucor, C4 Ripped, Explosive Pre-Workout, Icy Blue Razz, 6.3 oz (180 g)",60.29,69,180,Sports-Nutrition,4.5,0,1
"Amazing Grass, Protein Superfood, Pure Vanilla, 12 oz (341 g)",50.62,163,341,Sports-Nutrition,4.5,0,1
"Cellucor, C4 Ripped, Pre-Workout, Fruit Punch, 6.34 oz (180 g)",60.29,60,180,Sports-Nutrition,4.3,0,1
"Muscletech, Nitro-Tech, Whey Isolate + Lean Musclebuilder, Strawberry, 2 lbs (907 g)",46.72,1061,907,Sports-Nutrition,4.3,0,1
"JNX Sports, The Curse, Pre-Workout, Green Apple, 8.8 oz (250 g)",42.95,74,250,Sports-Nutrition,4.7,0,1
"FITCRUNCH, Whey Protein Baked Bar, Cookies and Cream, 12 Bars, 3.10 oz (88 g) Each",41.91,68,88,Sports-Nutrition,4.3,0,1
"Muscletech, ISO Whey Clear, Ultra-Pure Protein Isolate, Lemon Berry Blizzard, 1.10 lbs (503 g)",45.21,39,503,Sports-Nutrition,3.8,0,1
"FITCRUNCH, Whey Protein Baked Bar, Cookies and Cream, 12 Bars, 3.10 oz (88 g) Each",41.91,68,88,Sports-Nutrition,4.3,0,1
"Muscletech, Nitro-Tech, Whey Isolate + Lean Musclebuilder, Strawberry, 2 lbs (907 g)",46.72,1061,907,Sports-Nutrition,4.3,0,1
"Sports Research, CLA 1250, 1,250 mg, 180 Veggie Softgels",31.13,158,0.25,Sports-Nutrition,4.4,0,1
"Muscletech, ISO Whey Clear, Ultra-Pure Protein Isolate, Lemon Berry Blizzard, 1.10 lbs (503 g)",45.21,39,503,Sports-Nutrition,3.8,0,1
"EVLution Nutrition, PumpMode,  Non-Stimulant Pump Accelerator, 4.44 oz (126 g)",33.92,108,126,Sports-Nutrition,4.4,0,1
"ALLMAX Nutrition, AMINOCORE BCAA, Watermelon, 0.69 lbs (315 g)",37.96,55,315,Sports-Nutrition,4.7,0,1
"Force Factor, Total Beets, Original Drink Powder, Pomegranate Berry,  7.4 oz (210 g)",24.09,2,210,Sports-Nutrition,5,0,1
"Now Foods, Sports, Branched-Chain Amino Acid Powder, 12 oz (340 g)",39.38,123,340,Sports-Nutrition,4.3,0,1
"Clif Bar, Energy Bar, Peanut Toffee Buzz, 12 Bars, 2.40 oz (68 g) Each",30.11,71,68,Sports-Nutrition,4.4,0,1
